datetime,CT,cash,commission,total,returns,equity_curve,drawdown
1965-03-03,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-04,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-05,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-08,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-09,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-10,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-11,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-12,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-15,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-16,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-17,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-18,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-19,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-22,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-23,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-24,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-25,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-26,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-29,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-30,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-03-31,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-01,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-02,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-05,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-06,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-07,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-08,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-09,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-12,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-13,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-14,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-15,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-19,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-20,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-21,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-22,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-23,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-26,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-27,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-28,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-29,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-04-30,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-03,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-04,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-05,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-06,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-07,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-10,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-11,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-12,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-13,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-14,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-17,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-18,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-19,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-20,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-21,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-24,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-25,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-26,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-27,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-05-28,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-01,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-02,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-03,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-04,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-07,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-08,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-09,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-10,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-11,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-14,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-15,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-16,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-17,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-18,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-21,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-22,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-23,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-24,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-25,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-28,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-29,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-06-30,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-01,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-02,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-06,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-07,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-08,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-09,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-12,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-13,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-14,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-15,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-16,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-19,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-20,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-21,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-22,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-23,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-26,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-27,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-28,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-29,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-07-30,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-02,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-03,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-04,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-05,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-06,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-09,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-10,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-11,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-12,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-13,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-16,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-17,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-18,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-19,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-20,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-23,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-24,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-25,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-26,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-27,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-30,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-08-31,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-01,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-02,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-03,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-07,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-08,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-09,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-10,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-13,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-14,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-15,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-16,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-17,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-20,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-21,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-22,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-23,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-24,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-27,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-28,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-29,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-09-30,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-01,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-04,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-05,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-06,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-07,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-08,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-11,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-13,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-14,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-15,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-18,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-19,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-20,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-21,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-22,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-25,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-26,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-27,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-28,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-10-29,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-01,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-03,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-04,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-05,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-08,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-09,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-10,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-12,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-15,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-16,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-17,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-18,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-19,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-22,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-23,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-24,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-26,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-29,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-11-30,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-01,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-02,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-03,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-06,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-07,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-08,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-09,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-10,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-13,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-14,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-15,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-16,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-17,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-20,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-21,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-22,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-23,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-27,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-28,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-29,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1965-12-30,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-04,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-05,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-06,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-07,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-10,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-11,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-12,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-13,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-14,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-17,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-18,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-19,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-20,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-21,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-24,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-25,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-26,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-27,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-28,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-01-31,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-01,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-02,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-03,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-04,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-07,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-08,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-09,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-10,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-11,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-14,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-15,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
1966-02-16,0.0,99985.99999999997,13.000000000000002,99985.99999999997,0.0,0.9998599999999962,0.0037970000000020487
