datetime,ES,cash,commission,total,returns,equity_curve,drawdown
1998-03-24,113000.0,3846.0999999999913,3.9000000000000004,116846.09999999999,0.009939833754119665,1.1684609999999989,0.0
1998-03-25,112000.0,3846.0999999999913,3.9000000000000004,115846.09999999999,-0.008558265958384603,1.1584609999999989,0.010000000000000009
1998-03-26,112800.0,3846.0999999999913,3.9000000000000004,116646.09999999999,0.006905713701194971,1.1664609999999989,0.0020000000000000018
1998-03-27,111825.0,3846.0999999999913,3.9000000000000004,115671.09999999999,-0.008358616361798687,1.1567109999999987,0.01175000000000015
1998-03-30,111300.0,3846.0999999999913,3.9000000000000004,115146.09999999999,-0.004538730936249458,1.1514609999999987,0.017000000000000126
1998-03-31,112125.0,3846.0999999999913,3.9000000000000004,115971.09999999999,0.00716481061885732,1.1597109999999988,0.008750000000000036
1998-04-01,113100.0,3846.0999999999913,3.9000000000000004,116946.09999999999,0.008407266982894956,1.169460999999999,0.0
1998-04-02,113400.0,3846.0999999999913,3.9000000000000004,117246.09999999999,0.0025652843489436528,1.1724609999999989,0.0
1998-04-03,114450.0,3846.0999999999913,3.9000000000000004,118296.09999999999,0.008955521761491392,1.1829609999999988,0.0
1998-04-06,114125.0,3846.0999999999913,3.9000000000000004,117971.09999999999,-0.002747343319010498,1.1797109999999988,0.003249999999999975
1998-04-07,113000.0,3846.0999999999913,3.9000000000000004,116846.09999999999,-0.009536233874228528,1.1684609999999989,0.014499999999999957
1998-04-08,112000.0,3846.0999999999913,3.9000000000000004,115846.09999999999,-0.008558265958384603,1.1584609999999989,0.024499999999999966
1998-04-09,113400.0,3846.0999999999913,3.9000000000000004,117246.09999999999,0.012084998977091255,1.1724609999999989,0.010499999999999954
1998-04-13,112900.0,3846.0999999999913,3.9000000000000004,116746.09999999999,-0.00426453417213879,1.1674609999999987,0.01550000000000007
1998-04-14,113550.0,3846.0999999999913,3.9000000000000004,117396.09999999999,0.00556763780545988,1.1739609999999987,0.009000000000000119
1998-04-15,113850.0,3846.0999999999913,3.9000000000000004,117696.09999999999,0.002555451160643374,1.1769609999999988,0.006000000000000005
1998-04-16,112625.0,3846.0999999999913,3.9000000000000004,116471.09999999999,-0.010408161357937984,1.1647109999999987,0.0182500000000001
1998-04-17,113650.0,3846.0999999999913,3.9000000000000004,117496.09999999999,0.008800466381789107,1.1749609999999986,0.00800000000000023
1998-04-20,114300.0,3846.0999999999913,3.9000000000000004,118146.09999999999,0.005532098512206041,1.1814609999999988,0.0015000000000000568
1998-04-21,114200.0,3846.0999999999913,3.9000000000000004,118046.09999999999,-0.0008464096571956237,1.1804609999999989,0.0024999999999999467
1998-04-22,115150.0,3846.0999999999913,3.9000000000000004,118996.09999999999,0.008047703397232153,1.189960999999999,0.0
1998-04-23,113800.0,3846.0999999999913,3.9000000000000004,117646.09999999999,-0.01134490962308854,1.1764609999999989,0.013500000000000068
1998-04-24,112300.0,3846.0999999999913,3.9000000000000004,116146.09999999999,-0.012750103913346855,1.161460999999999,0.02849999999999997
1998-04-27,110250.0,3846.0999999999913,3.9000000000000004,114096.09999999999,-0.017650183691058086,1.140960999999999,0.04899999999999993
1998-04-28,110100.0,3846.0999999999913,3.9000000000000004,113946.09999999999,-0.0013146812204799518,1.139460999999999,0.05049999999999999
1998-04-29,111000.0,3846.0999999999913,3.9000000000000004,114846.09999999999,0.0078984712947614,1.148460999999999,0.04149999999999987
1998-04-30,113100.0,3846.0999999999913,3.9000000000000004,116946.09999999999,0.018285340120387295,1.1694609999999992,0.02049999999999974
1998-05-01,114100.0,3846.0999999999913,3.9000000000000004,117946.09999999999,0.00855094782981225,1.1794609999999992,0.010499999999999732
1998-05-04,114000.0,3846.0999999999913,3.9000000000000004,117846.09999999999,-0.0008478449054271087,1.1784609999999993,0.011499999999999622
1998-05-05,113350.0,3846.0999999999913,3.9000000000000004,117196.09999999999,-0.005515668316558586,1.1719609999999994,0.017999999999999572
1998-05-06,112200.0,3846.0999999999913,3.9000000000000004,116046.09999999999,-0.009812613218357913,1.1604609999999995,0.029499999999999416
1998-05-07,110950.0,3846.0999999999913,3.9000000000000004,114796.09999999999,-0.0107715812939857,1.1479609999999996,0.04199999999999937
1998-05-08,112200.0,3846.0999999999913,3.9000000000000004,116046.09999999999,0.01088887166027419,1.1604609999999995,0.029499999999999416
1998-05-11,112200.0,3846.0999999999913,3.9000000000000004,116046.09999999999,0.0,1.1604609999999995,0.029499999999999416
1998-05-12,113325.0,3846.0999999999913,3.9000000000000004,117171.09999999999,0.00969442316458724,1.1717109999999995,0.018249999999999433
1998-05-13,113600.0,3846.0999999999913,3.9000000000000004,117446.09999999999,0.002346995120810602,1.1744609999999995,0.015499999999999403
1998-05-14,113375.0,3846.0999999999913,3.9000000000000004,117221.09999999999,-0.0019157724266706255,1.1722109999999994,0.01774999999999949
1998-05-15,112325.0,3846.0999999999913,3.9000000000000004,116171.09999999999,-0.008957431725175713,1.1617109999999995,0.028249999999999442
1998-05-18,112200.0,3846.0999999999913,3.9000000000000004,116046.09999999999,-0.001075999108211989,1.1604609999999995,0.029499999999999416
1998-05-19,112350.0,3846.0999999999913,3.9000000000000004,116196.09999999999,0.0012925897552782395,1.1619609999999994,0.02799999999999958
1998-05-20,113500.0,3846.0999999999913,3.9000000000000004,117346.09999999999,0.009897061949583508,1.1734609999999994,0.016499999999999515
1998-05-21,113100.0,3846.0999999999913,3.9000000000000004,116946.09999999999,-0.003408720017111788,1.1694609999999994,0.02049999999999952
1998-05-22,112750.0,3846.0999999999913,3.9000000000000004,116596.09999999999,-0.0029928317404342986,1.1659609999999994,0.023999999999999577
1998-05-26,110700.0,3846.0999999999913,3.9000000000000004,114546.09999999999,-0.017582063207946086,1.1454609999999994,0.04449999999999954
1998-05-27,110875.0,3846.0999999999913,3.9000000000000004,114721.09999999999,0.0015277691689197237,1.1472109999999993,0.04274999999999962
1998-05-28,111000.0,3846.0999999999913,3.9000000000000004,114846.09999999999,0.0010895990362713714,1.1484609999999993,0.04149999999999965
1998-05-29,111100.0,3846.0999999999913,3.9000000000000004,114946.09999999999,0.0008707304819230988,1.1494609999999992,0.04049999999999976
1998-06-01,110775.0,3846.0999999999913,3.9000000000000004,114621.09999999999,-0.0028274121523044204,1.1462109999999992,0.043749999999999734
1998-06-02,110800.0,3846.0999999999913,3.9000000000000004,114646.09999999999,0.00021810992914916838,1.1464609999999993,0.04349999999999965
1998-06-03,109200.0,3846.0999999999913,3.9000000000000004,113046.09999999999,-0.013955991525224198,1.1304609999999993,0.059499999999999664
1998-06-04,111025.0,3846.0999999999913,3.9000000000000004,114871.09999999999,0.01614385635594684,1.1487109999999994,0.041249999999999565
1998-06-05,112900.0,3846.0999999999913,3.9000000000000004,116746.09999999999,0.016322643380275892,1.1674609999999994,0.02249999999999952
1998-06-08,112975.0,3846.0999999999913,3.9000000000000004,116821.09999999999,0.0006424197467838066,1.1682109999999994,0.021749999999999492
1998-06-09,113200.0,3846.0999999999913,3.9000000000000004,117046.09999999999,0.0019260219258336875,1.1704609999999995,0.019499999999999407
1998-06-10,112400.0,3846.0999999999913,3.9000000000000004,116246.09999999999,-0.00683491376474743,1.1624609999999995,0.027499999999999414
1998-06-11,110525.0,3846.0999999999913,3.9000000000000004,114371.09999999999,-0.01612957337923593,1.1437109999999995,0.04624999999999946
1998-06-12,111150.0,3846.0999999999913,3.9000000000000004,114996.09999999999,0.00546466721051031,1.1499609999999993,0.03999999999999959
1998-06-15,108600.0,3846.0999999999913,3.9000000000000004,112446.09999999999,-0.022174665053858345,1.1244609999999993,0.06549999999999967
1998-06-16,110000.0,3846.0999999999913,3.9000000000000004,113846.09999999999,0.012450409574009225,1.1384609999999993,0.05149999999999966
1998-06-17,112275.0,3846.0999999999913,3.9000000000000004,116121.09999999999,0.019983117559582597,1.1612109999999993,0.02874999999999961
1998-06-18,111825.0,3846.0999999999913,3.9000000000000004,115671.09999999999,-0.0038752647021084163,1.1567109999999994,0.03324999999999956
1998-06-19,111250.0,3846.0999999999913,3.9000000000000004,115096.09999999999,-0.004970991025415983,1.1509609999999995,0.03899999999999948
1998-06-22,112800.0,3846.0999999999913,3.9000000000000004,116646.09999999999,0.013467007135776088,1.1664609999999995,0.02349999999999941
1998-06-23,114025.0,3846.0999999999913,3.9000000000000004,117871.09999999999,0.010501851326362388,1.1787109999999996,0.011249999999999316
1998-06-24,115400.0,3846.0999999999913,3.9000000000000004,119246.09999999999,0.011665285214102594,1.1924609999999998,0.0
1998-06-25,115250.0,3846.0999999999913,3.9000000000000004,119096.09999999999,-0.0012579027741788096,1.1909609999999997,0.0015000000000000568
1998-06-26,116100.0,3846.0999999999913,3.9000000000000004,119946.09999999999,0.007137093490047208,1.1994609999999999,0.0
